,image_id,class,n,m,coeff,mean,variance,skewness,kurtosis,energy,entropy,rms_wavefront,peak_to_valley,strehl_ratio,contrast,dissimilarity,homogeneity,peak_signal_noise_ratio,structural_similarity
24,ytilt_0024,ytilt,1,-1,1.1135339882950475,0.6097437020671121,0.14242518357001624,-0.8415187915477141,1.5322136050550297,0.23100366265205607,5.745075276368667,0.7170861634284429,1.0,1.5264845739741795e-09,172.13805147058827,0.9060661764705883,0.9925009983840792,14.699642489703603,14.699642489703603
25,ytilt_0025,ytilt,1,-1,-1.2214451685921297,0.6283131520435613,0.13853763964939314,-1.087404944389358,1.6287449961655491,0.23026294711954085,5.790066963915063,0.7302842300640954,1.0,7.180840285532345e-10,159.8317401960784,0.8687499999999999,0.9924713037151346,14.921047232864758,14.921047232864758
26,ytilt_0026,ytilt,1,-1,-0.1331159850918633,0.7965887257490822,0.06327768610673164,-1.379022466135135,3.5354978482974624,0.2355332220575485,5.623963153486176,0.8353629654810407,1.0,1.0851804265853363e-12,106.93817401960784,0.6863357843137254,0.9925368850636864,14.731080951113045,14.731080951113045
27,ytilt_0027,ytilt,1,-1,-1.824784936851085,0.5949847761110728,0.14342842748383178,-0.6305061508339603,1.488603513096422,0.23144804666304233,5.725457663590914,0.7052909408802691,1.0,2.960348171052101e-09,208.9860906862745,1.0753063725490197,0.9923862255556919,14.20699092393903,14.20699092393903
28,ytilt_0028,ytilt,1,-1,-1.3828420317298087,0.6347859210307577,0.1328083144655988,-0.9646460065329546,1.688923989124826,0.23093811609340967,5.768756562136048,0.7319572938392418,1.0,6.519746442502015e-10,166.68186274509804,0.9162990196078431,0.9924520459699583,14.97531234712837,14.97531234712837
29,ytilt_0029,ytilt,1,-1,0.7321958129698185,0.5669685801495604,0.152793936276588,-0.4493062165136797,1.3701055982787347,0.2328953840376527,5.667586029343709,0.6886561603248725,1.0,7.394471285570454e-09,247.5088848039216,1.2108455882352942,0.9923522048265552,14.58665590376839,14.58665590376839
30,ytilt_0030,ytilt,1,-1,0.9790486236312685,0.5793709138624241,0.14324499450191572,-0.5124269752052342,1.4614679979735297,0.23113804219594186,5.760758856757318,0.6920373185975567,1.0,6.149887542563982e-09,195.6643382352941,1.0213235294117646,0.9923502788148737,14.942216452255481,14.942216452255481
31,ytilt_0031,ytilt,1,-1,1.87003892973684,0.5949242538127474,0.14273225522758812,-0.582439298458192,1.494747604318002,0.23009233594233472,5.805328107887062,0.7047461408211062,1.0,3.0515014394133646e-09,204.57935049019608,1.0606004901960784,0.9923856985070046,14.203780748539604,14.203780748539604
32,ytilt_0032,ytilt,1,-1,-0.6966985674473922,0.5756004315453193,0.1528810491173917,-0.6181017773850885,1.3889708813213961,0.2338044686654954,5.535112334528763,0.6958425870213387,1.0,4.992506970958703e-09,250.2126225490196,1.2099264705882353,0.992371454401313,13.358352216206015,13.358352216206015
33,ytilt_0033,ytilt,1,-1,-0.5181611758605245,0.6677312633148135,0.11995558245507712,-1.1292148623127176,1.9056287102133918,0.22982419089818623,5.8044320472564,0.7522104907956774,1.0,1.990026802394725e-10,200.54460784313721,1.0268382352941177,0.9924221510375297,14.353998564761044,14.353998564761044
34,ytilt_0034,ytilt,1,-1,-0.12177675489676831,0.7975449648724586,0.06292950254674046,-1.3804693796073093,3.5591880647972114,0.2355332220575485,5.623963153486176,0.8360666681193262,1.0,1.0359430455037579e-12,106.31819852941176,0.6835171568627452,0.992536933486378,14.139703487279835,14.139703487279835
35,ytilt_0035,ytilt,1,-1,-1.2421145636628572,0.630683574238836,0.13750099006399943,-1.0941898801814962,1.648321267445203,0.2305705498076051,5.793610387457228,0.731616539505958,1.0,6.649383395655129e-10,158.83682598039215,0.8690563725490196,0.9924688014317493,14.611275439222064,14.611275439222064
36,ytilt_0036,ytilt,1,-1,-1.4803139786581134,0.6273396467838955,0.13478649985020522,-0.9642623566297676,1.636637973470225,0.23216077290826817,5.661727019729334,0.7268710561558688,1.0,8.738716112355934e-10,185.43792892156858,0.9793504901960783,0.9924423226039827,14.188385175475256,14.188385175475256
37,ytilt_0037,ytilt,1,-1,-0.09718029509626502,0.7993051271426859,0.0622911952665624,-1.3831002637662366,3.603546696782945,0.23579019348917019,5.618050460373494,0.8373648437468267,1.0,9.508004564700585e-13,105.28125,0.6787990196078432,0.9925411382572293,14.797869775526104,14.797869775526104
38,ytilt_0038,ytilt,1,-1,-1.0923626037964635,0.6051621090319349,0.1427522053728445,-0.7599136064222729,1.5178993907119358,0.2310615495569423,5.7528077344138735,0.713423705508041,1.0,1.877238943859771e-09,175.25337009803923,0.9196691176470588,0.9925035908100074,15.671159703804566,15.671159703804566
39,ytilt_0039,ytilt,1,-1,0.6792559787300414,0.5810150836857554,0.15233346878550055,-0.691440926650288,1.4078742039645902,0.23233171146524376,5.753052402459344,0.6999371373601103,1.0,3.9841160143771006e-09,250.02573529411765,1.204656862745098,0.9923731758528522,15.419260625404068,15.419260625404068
40,ytilt_0040,ytilt,1,-1,-0.25139232451067706,0.7803928891197071,0.06932832410024956,-1.352836516238739,3.1742190145397733,0.2334916311211886,5.690490078345183,0.8236148283565885,1.0,2.342401350385457e-12,117.04197303921569,0.7302083333333333,0.9925052506862018,14.7611031450729,14.7611031450729
41,ytilt_0041,ytilt,1,-1,1.3307127842313498,0.63560288102431,0.13372882166554703,-1.0463723755377305,1.697494058042714,0.23209249165022852,5.678023248954498,0.733293831988208,1.0,6.034677248066001e-10,160.55238970588238,0.8902573529411766,0.9924632043579608,14.930533622643763,14.930533622643763
42,ytilt_0042,ytilt,1,-1,0.8010604080089965,0.5591562811168239,0.14967932485109958,-0.1948987375545516,1.384883549285698,0.23312743463682883,5.7475584611024155,0.6799522568265336,1.0,1.1834379455811086e-08,235.56439950980393,1.185232843137255,0.9923424827122529,14.632167844533761,14.632167844533761
43,ytilt_0043,ytilt,1,-1,-0.7505334344718357,0.5637729962578579,0.1522372200883248,-0.3514286217834944,1.368955642521014,0.2329399792161993,5.646120123333509,0.6856217699270405,1.0,8.717751760860753e-09,245.0358455882353,1.2072916666666669,0.9923515328913324,14.762656189213835,14.762656189213835
44,ytilt_0044,ytilt,1,-1,1.3290392055808042,0.635564716359213,0.13379455468196574,-1.050775874131629,1.6973150185444013,0.2385336274980952,5.238766423031909,0.7333055729794589,1.0,6.030576317211403e-10,160.37095588235292,0.8894607843137254,0.9924606886558587,14.929626871684896,14.929626871684896
45,ytilt_0045,ytilt,1,-1,1.2190574299872075,0.6280314169925258,0.13864036075024277,-1.053986602522988,1.626411586243609,0.23022692532709768,5.785380333368875,0.7301121978709044,1.0,7.252416877902787e-10,160.0748774509804,0.8692401960784314,0.9924713054506392,15.025527401446597,15.025527401446597
46,ytilt_0046,ytilt,1,-1,-0.45008648387930217,0.7128846883587404,0.09785037806108599,-1.223377665763321,2.236651036010461,0.23065936085221098,5.806723872169607,0.7784953159508569,1.0,4.064721955292756e-11,164.15055147058823,0.9087622549019607,0.9924549449112499,15.736086989871051,15.736086989871051
47,ytilt_0047,ytilt,1,-1,-0.8466875842790236,0.5596873083151823,0.14707515631858814,-0.20639186541258597,1.4082528406999792,0.23015231179663698,5.854250671766814,0.6784725782282451,1.0,1.2811736917515091e-08,225.18069852941176,1.1521446078431372,0.992339027101836,14.648918943137307,14.648918943137307
48,ytilt_0048,ytilt,1,-1,0.729982015899902,0.567433377342236,0.15282556168131892,-0.4606237739579283,1.3705981052528027,0.23102186966342284,5.807341550812923,0.6890618255304347,1.0,7.233105081039328e-09,247.60177696078432,1.2107230392156865,0.9923523714601259,14.172188310355452,14.172188310355452
49,ytilt_0049,ytilt,1,-1,-1.4409900655627608,0.6311560388705151,0.13341043400999308,-0.9165554354738422,1.6592219893020046,0.23291020705863308,5.669063446061487,0.7292245054938241,1.0,7.63296813898319e-10,177.01587009803922,0.9525122549019609,0.9924279265275544,14.9539957114683,14.9539957114683
50,xtilt_0000,xtilt,1,1,-1.2003671900995667,0.62545683265693,0.13954727573510975,-1.0415173156058617,1.6079782897988708,0.22308100132443534,5.695427123924391,0.7285214651967015,1.0,7.948127761389996e-10,111.3482230392157,4.269424019607843,0.3278262962815541,14.524906829788192,14.524906829788192
51,xtilt_0001,xtilt,1,1,-1.970550920995978,0.5988166020855424,0.14171278880201169,-0.711822526813501,1.5116830523657474,0.2218971836141157,5.8278114384275295,0.707314719015013,1.0,2.6444046868922168e-09,208.79123774509802,6.976531862745098,0.28633252378338686,14.904340792765185,14.904340792765185
52,xtilt_0002,xtilt,1,1,1.1476975100085536,0.6166411533127374,0.14155494806195926,-0.8680802742754745,1.5589103791687684,0.22528206640450382,5.511801511714498,0.7223581244928461,1.0,1.1313117355043641e-09,108.25496323529411,4.052879901960784,0.33301931418317854,15.811932809953177,15.811932809953177
53,xtilt_0003,xtilt,1,1,0.6594034263681285,0.5881806606499114,0.151095933177599,-0.7676543051378797,1.4379876755550909,0.2246301842543174,5.735880806841295,0.7050194484836324,1.0,3.0054362157181943e-09,371.72616421568625,3.603370098039216,0.4158063155190139,14.24884952349885,14.24884952349885
54,xtilt_0004,xtilt,1,1,0.8206615145053404,0.5588738717362389,0.14854019405057914,-0.22139338782360538,1.3947858627342624,0.2231706141713196,5.820032212920444,0.6788815791874405,1.0,1.2533999258134703e-08,226.24258578431372,3.7420955882352938,0.36811586680221686,14.785045870756786,14.785045870756786
55,xtilt_0005,xtilt,1,1,1.1229161240878716,0.6117024072615749,0.14223207522653025,-0.8828824640367994,1.5390880165389917,0.2232935786965248,5.749976015231143,0.7186180559074032,1.0,1.3995360477045385e-09,109.98033088235294,3.975428921568627,0.3366145335705781,15.762450651730152,15.762450651730152
56,xtilt_0006,xtilt,1,1,-0.16433689784664018,0.7934600502126866,0.06442387513530837,-1.3742046784636248,3.459940516606072,0.2280128703730818,5.639283153113989,0.8330682603597545,1.0,1.2622447251270368e-12,285.70238970588235,2.7181985294117648,0.5048433631284132,15.197295899046622,15.197295899046622
57,xtilt_0007,xtilt,1,1,0.27496478381157496,0.7755659422519223,0.0711886625986311,-1.3444987562747406,3.079716050120102,0.22614925763721513,5.705809727154869,0.820177537719574,1.0,2.927758944200253e-12,299.4867034313726,2.8092524509803924,0.48339791660180403,15.243084325719867,15.243084325719867
58,xtilt_0008,xtilt,1,1,-1.4408120074893702,0.6311723134395397,0.13340495508655004,-0.9141320186220496,1.659324422024544,0.2237375314745298,5.579123985074643,0.729234834836605,1.0,7.628429861330245e-10,269.37371323529413,5.710968137254902,0.30699141161214605,13.727649183492153,13.727649183492153
59,xtilt_0009,xtilt,1,1,-1.5418797058561062,0.62025283556118,0.1377129765860163,-0.9389680369337214,1.6017586777512771,0.22220325944915378,5.810090825886883,0.7227908110979971,1.0,1.103726374092388e-09,337.12199754901957,6.156311274509805,0.3041461542121122,14.261197547443963,14.261197547443963
60,xtilt_0010,xtilt,1,1,0.6736118471618866,0.5829557224097806,0.15204259004032983,-0.7138774704216155,1.415484666220258,0.22433903076344122,5.680072073273575,0.7013415461318679,1.0,3.686299811665727e-09,360.81145833333335,3.620649509803921,0.41259105929270024,14.560447614761934,14.560447614761934
61,xtilt_0011,xtilt,1,1,-0.11561517542746991,0.7980257896996525,0.06275480174846748,-1.3811922747184728,3.5712081585563995,0.22834461352357466,5.623963153486176,0.8364209244000426,1.0,1.0119929753980497e-12,282.2142769607843,2.6941789215686276,0.510865711601789,14.770707214130464,14.770707214130464
62,xtilt_0012,xtilt,1,1,0.2609444259247553,0.7785114066753469,0.07005030429056668,-1.3496123522776293,3.1367228185339493,0.22621410051815127,5.690550938092369,0.8222714360928476,1.0,2.556057930117887e-12,297.4481004901961,2.795649509803922,0.48863047555027195,14.747760219596591,14.747760219596591
63,xtilt_0013,xtilt,1,1,1.0599954296641023,0.5977893615664478,0.14304429474276642,-0.6976419030841007,1.4988021744716091,0.22301113537953204,5.784294579195868,0.7073870337692002,1.0,2.6337460235921393e-09,120.19197303921567,3.854105392156863,0.338841967523389,14.962080356036134,14.962080356036134
64,xtilt_0014,xtilt,1,1,0.5388732800023632,0.6531872920414228,0.12700674856250166,-1.0922994440783578,1.8139295435371676,0.22390690210394296,5.757228737776572,0.7440835887498853,1.0,3.216246380108221e-10,402.1651348039216,3.3898897058823527,0.43558055571455373,15.4589001112306,15.4589001112306
65,xtilt_0015,xtilt,1,1,0.2143176026319833,0.7868073047543437,0.06689698722499408,-1.3635616341399235,3.3087299863041557,0.22654742944944842,5.669318594783363,0.8282286653091576,1.0,1.7337701490194639e-12,291.019669117647,2.7533700980392157,0.4976766767115519,15.249659200462045,15.249659200462045
66,xtilt_0016,xtilt,1,1,0.23682864298165418,0.7830758863663385,0.06830571665469282,-1.3573742837056408,3.2291987547817995,0.22648268200191396,5.690428867779869,0.8255383458465873,1.0,2.0666814837899563e-12,293.71464460784307,2.7715073529411764,0.4919542737345174,14.798555691238235,14.798555691238235
67,xtilt_0017,xtilt,1,1,-0.7841996077495512,0.5600489717897457,0.15063349980338436,-0.15245911386878944,1.377413023155545,0.22398204137409644,5.8022176936929615,0.6813870783968065,1.0,1.095610070229833e-08,257.7175857843137,3.7181985294117643,0.37914203167508737,14.461956482905363,14.461956482905363
68,xtilt_0018,xtilt,1,1,-1.8767286617282424,0.5949187840354805,0.14270534129128587,-0.5463490655712885,1.4958066397916212,0.22453329487810647,5.333807803069562,0.704722428257779,1.0,3.0555304068946557e-09,236.4145220588235,6.860968137254902,0.28540253011040007,13.780227684509576,13.780227684509576
69,xtilt_0019,xtilt,1,1,-0.25313044307055055,0.7800578640642922,0.06945658893964793,-1.3522648910788828,3.1674792782206014,0.22621410051815127,5.690490078345183,0.8233752851696448,1.0,2.3791703971147977e-12,296.200919117647,2.7876838235294117,0.4892370997352444,14.746061467164516,14.746061467164516
70,xtilt_0020,xtilt,1,1,-1.1416613087218832,0.6154474734649221,0.1417607601296278,-0.8973616459459681,1.5538588861409253,0.22289396547760806,5.766310882787255,0.7214820529465606,1.0,1.1892398551813798e-09,108.49295343137254,4.031066176470588,0.3325419715095451,15.011714638944795,15.011714638944795
71,xtilt_0021,xtilt,1,1,-0.3658854251014554,0.750132554781245,0.08143721105897704,-1.2975961426061786,2.6627306426812565,0.22453791000408654,5.772205188594744,0.8025808749288849,1.0,9.039001489269164e-12,320.6222426470588,2.939276960784314,0.4601315333711827,14.745149192471278,14.745149192471278
72,xtilt_0022,xtilt,1,1,1.4136122930726644,0.6331619286434486,0.13292576219805174,-1.0443087207332424,1.6745192658428403,0.222962167357461,5.751939673121923,0.7306297215974336,1.0,7.039170465561428e-10,245.18560049019607,5.5544730392156865,0.3096766708599201,14.251891671591267,14.251891671591267
73,xtilt_0023,xtilt,1,1,-1.064242056538637,0.5987582201927226,0.14302920419971935,-0.7270631793803092,1.5011404879327046,0.22360919044436042,5.686839683597248,0.7081953194197743,1.0,2.5174240394159695e-09,119.1469975490196,3.8586397058823536,0.3376359375534699,14.865656496723469,14.865656496723469
74,xtilt_0024,xtilt,1,1,-1.766789033243736,0.5970226293269238,0.14405619747086748,-0.7550366140339271,1.4875722170119132,0.22229816223055962,5.757582881390723,0.7074547458313506,1.0,2.623803731206759e-09,289.5780024509804,6.6929534313725485,0.2937761378712419,14.85432146762225,14.85432146762225
75,xtilt_0025,xtilt,1,1,-0.8744644319120138,0.5618771835025007,0.145717740019835,-0.21202708601141165,1.4214841640952864,0.22355719184745654,5.773746171559997,0.6792817599203868,1.0,1.2267922711934712e-08,187.83082107843137,3.77015931372549,0.35483953360371384,14.813381792959902,14.813381792959902
76,xtilt_0026,xtilt,1,1,-0.8256249689332655,0.5589194565479486,0.14825860516780492,-0.188789050765405,1.3973751883831902,0.2230282861669783,5.81966317022932,0.6787116943707829,1.0,1.2648643511134352e-08,222.12542892156864,3.744669117647059,0.3677344663085442,14.443276112131436,14.443276112131436
77,xtilt_0027,xtilt,1,1,0.6476660589075802,0.5929020997505597,0.15003869108827644,-0.8092552688316774,1.4602433908242722,0.2244530626425775,5.627769451927894,0.7082171919523693,1.0,2.514346955211204e-09,380.1689338235294,3.588174019607843,0.4180444510585428,14.002660595992156,14.002660595992156
78,xtilt_0028,xtilt,1,1,0.22812860936511337,0.7845761296752837,0.06773744805049704,-1.359879713066463,3.260737500254626,0.22648268200191396,5.684577383845862,0.8266178992174948,1.0,1.9261647096974214e-12,292.6450367647058,2.764154411764706,0.49397850710750113,14.739475063297892,14.739475063297892
79,xtilt_0029,xtilt,1,1,1.135592836425654,0.614251717387946,0.14193290135699788,-0.9269476371926176,1.5489245564117498,0.222824007188243,5.753395525349998,0.7205817605733849,1.0,1.2517822408025222e-09,108.87910539215686,4.013296568627451,0.3341653347113728,13.828712952734692,13.828712952734692
80,xtilt_0030,xtilt,1,1,0.6572541613095502,0.5889946643513787,0.1509384875471023,-0.7754595649706215,1.4418136706760054,0.22539060717069317,5.597964813541907,0.7055871329477994,1.0,2.9119099775646856e-09,373.6179534313725,3.6010416666666663,0.417907671199245,14.040062372659655,14.040062372659655
81,xtilt_0031,xtilt,1,1,-0.3744525542397179,0.7470557586680534,0.08272889710785372,-1.2916562359819241,2.6202404723328243,0.22453685237942786,5.772205188594744,0.8005130877549439,1.0,1.0302782741637685e-11,323.06464460784315,2.9542279411764705,0.45785167289901363,14.102692190843522,14.102692190843522
82,xtilt_0032,xtilt,1,1,1.2560815386641386,0.6320078312844384,0.13681723904254756,-1.0469777456476645,1.6605163358969244,0.22392193868199178,5.619755170986191,0.7322917027028278,1.0,6.394924118389836e-10,127.64417892156862,4.565502450980392,0.32443376944997676,14.936832241275578,14.936832241275578
83,xtilt_0033,xtilt,1,1,-1.3321083203691844,0.6356303941986623,0.13367649043557628,-1.042710800906392,1.6976194818723729,0.2229523539382034,5.776101283233156,0.7332819979139833,1.0,6.038813446710559e-10,174.40091911764705,5.040870098039216,0.3154315988516887,14.997899483769038,14.997899483769038
84,xtilt_0034,xtilt,1,1,-1.909151707464558,0.595858263241522,0.1421963546645966,-0.6920723631047522,1.5011216947502326,0.22214356282414555,5.823701467131969,0.7051548940040051,1.0,2.9828591057664277e-09,224.89405637254902,6.9033700980392165,0.28852134118085193,15.421390720486185,15.421390720486185
85,xtilt_0035,xtilt,1,1,-1.639808556897433,0.6081757720515601,0.1423208313478962,-0.9045484334803208,1.5390912979148592,0.22244458634297182,5.7704270538918845,0.7156805160533626,1.0,1.6528078485240388e-09,345.233762254902,6.434129901960784,0.30106032132984045,15.311376290801244,15.311376290801244
86,xtilt_0036,xtilt,1,1,0.8894374023858012,0.563609794127879,0.1450764428962013,-0.24311642082832385,1.4278988483654909,0.22314300049112115,5.868350319936936,0.6802443994132341,1.0,1.1650175167669308e-08,179.18670343137254,3.777389705882353,0.35170104956909937,15.81894426622508,15.81894426622508
87,xtilt_0037,xtilt,1,1,-0.15249107899445047,0.7947348907659543,0.0639555433444475,-1.3761829882934042,3.490371437764032,0.22807719165604898,5.624085223798676,0.834001852483087,1.0,1.1870234778301366e-12,284.638419117647,2.7110906862745097,0.5080774430799256,14.776236078256197,14.776236078256197
88,xtilt_0038,xtilt,1,1,-1.3549128838655928,0.6355298415298204,0.13314726115692616,-0.9841754300003805,1.6967045671075278,0.22476348824662096,5.4717637829533805,0.7328338424444145,1.0,6.197504754929122e-10,192.74638480392156,5.187316176470588,0.313548072466396,14.713958034147074,14.713958034147074
89,xtilt_0039,xtilt,1,1,0.004179100413454151,0.8023198203495256,0.061205726792647006,-1.3875049849989243,3.6818485016998785,0.2284078099041104,5.602913741623495,0.8395968204551171,1.0,8.201923548667463e-13,278.88731617647056,2.6715073529411764,0.5170101890722618,15.137556898012953,15.137556898012953
90,xtilt_0040,xtilt,1,1,-1.3907515891473263,0.6344628226065603,0.13277614208568325,-0.9759341341774209,1.6856745328774758,0.22282020328749275,5.794587239885349,0.73165512050116,1.0,6.634580195017263e-10,224.55386029411767,5.415747549019608,0.3109482887354891,14.751473065655178,14.751473065655178
91,xtilt_0041,xtilt,1,1,0.7852815003109441,0.5599625959005952,0.1505811361159783,-0.14565420640226415,1.377846344336441,0.22319987295219418,5.798282965019352,0.6812776562633708,1.0,1.10207835008369e-08,256.6264093137255,3.718811274509804,0.3779329590517138,12.446439297143453,12.446439297143453
92,xtilt_0042,xtilt,1,1,-0.2153748977038772,0.7866428558864064,0.06695874317077827,-1.3632921033157621,3.30514754627342,0.22654742944944842,5.669318594783363,0.8281097305839968,1.0,1.7473064147132953e-12,291.10986519607843,2.753982843137255,0.49764459626222146,14.761249790853569,14.761249790853569
